--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 77.68, offset_x_cm for ac: -127.56
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 78.68, offset_x_cm for ac: -127.47
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 79.68, offset_x_cm for ac: -127.38
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 80.68, offset_x_cm for ac: -127.29
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 81.68, offset_x_cm for ac: -127.20
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 82.68, offset_x_cm for ac: -127.11
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 83.68, offset_x_cm for ac: -127.03
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 84.68, offset_x_cm for ac: -126.94
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 85.68, offset_x_cm for ac: -126.85
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 86.68, offset_x_cm for ac: -126.76
send offset to actuator, count:86, delta_loop_time: 10, offset_y_cm from origin: 87.68, offset_x_cm for ac: -126.67
send offset to actuator, count:87, delta_loop_time: 11, offset_y_cm from origin: 73.32, offset_x_cm for ac: -126.64
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 74.32, offset_x_cm for ac: -126.54
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 75.32, offset_x_cm for ac: -126.45
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 76.32, offset_x_cm for ac: -126.36
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 77.32, offset_x_cm for ac: -126.26
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 78.32, offset_x_cm for ac: -126.17
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 79.32, offset_x_cm for ac: -126.08
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 80.32, offset_x_cm for ac: -125.98
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 81.32, offset_x_cm for ac: -125.89
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 82.32, offset_x_cm for ac: -125.80
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 83.32, offset_x_cm for ac: -125.71
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 84.32, offset_x_cm for ac: -125.62
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 85.32, offset_x_cm for ac: -125.52
send offset to actuator, count:87, delta_loop_time: 10, offset_y_cm from origin: 86.32, offset_x_cm for ac: -125.43
send offset to actuator, count:88, delta_loop_time: 11, offset_y_cm from origin: 75.25, offset_x_cm for ac: -125.39
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 76.25, offset_x_cm for ac: -125.30
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 77.25, offset_x_cm for ac: -125.21
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 78.25, offset_x_cm for ac: -125.13
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 79.25, offset_x_cm for ac: -125.04
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 80.25, offset_x_cm for ac: -124.95
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 81.25, offset_x_cm for ac: -124.86
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 82.25, offset_x_cm for ac: -124.78
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 83.25, offset_x_cm for ac: -124.69
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 84.25, offset_x_cm for ac: -124.60
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 85.25, offset_x_cm for ac: -124.51
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 86.25, offset_x_cm for ac: -124.43
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 87.25, offset_x_cm for ac: -124.34
send offset to actuator, count:88, delta_loop_time: 10, offset_y_cm from origin: 88.25, offset_x_cm for ac: -124.25
send offset to actuator, count:89, delta_loop_time: 11, offset_y_cm from origin: 78.66, offset_x_cm for ac: -124.20
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 79.66, offset_x_cm for ac: -124.11
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 80.66, offset_x_cm for ac: -124.02
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 81.66, offset_x_cm for ac: -123.93
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 82.66, offset_x_cm for ac: -123.84
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 83.66, offset_x_cm for ac: -123.75
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 84.66, offset_x_cm for ac: -123.67
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 85.66, offset_x_cm for ac: -123.58
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 86.66, offset_x_cm for ac: -123.49
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 87.66, offset_x_cm for ac: -123.40
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 88.66, offset_x_cm for ac: -123.31
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 89.66, offset_x_cm for ac: -123.22
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 90.66, offset_x_cm for ac: -123.13
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 91.66, offset_x_cm for ac: -123.04
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 92.66, offset_x_cm for ac: -122.96
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 93.66, offset_x_cm for ac: -122.87
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 94.66, offset_x_cm for ac: -122.78
send offset to actuator, count:89, delta_loop_time: 10, offset_y_cm from origin: 95.66, offset_x_cm for ac: -122.69
send offset to actuator, count:90, delta_loop_time: 11, offset_y_cm from origin: 99.68, offset_x_cm for ac: -122.59
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 100.68, offset_x_cm for ac: -122.50
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 101.68, offset_x_cm for ac: -122.42
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 102.68, offset_x_cm for ac: -122.34
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 103.68, offset_x_cm for ac: -122.26
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 104.68, offset_x_cm for ac: -122.17
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 105.68, offset_x_cm for ac: -122.09
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 106.68, offset_x_cm for ac: -122.01
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 107.68, offset_x_cm for ac: -121.93
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 108.68, offset_x_cm for ac: -121.85
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 109.68, offset_x_cm for ac: -121.76
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 110.68, offset_x_cm for ac: -121.68
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 111.68, offset_x_cm for ac: -121.60
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 112.68, offset_x_cm for ac: -121.52
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 113.68, offset_x_cm for ac: -121.44
send offset to actuator, count:90, delta_loop_time: 10, offset_y_cm from origin: 114.68, offset_x_cm for ac: -121.36
send offset to actuator, count:91, delta_loop_time: 11, offset_y_cm from origin: 85.57, offset_x_cm for ac: -121.41
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 86.57, offset_x_cm for ac: -121.33
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 87.57, offset_x_cm for ac: -121.24
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 88.57, offset_x_cm for ac: -121.16
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 89.57, offset_x_cm for ac: -121.08
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 90.57, offset_x_cm for ac: -120.99
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 91.57, offset_x_cm for ac: -120.91
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 92.57, offset_x_cm for ac: -120.83
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 93.57, offset_x_cm for ac: -120.74
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 94.57, offset_x_cm for ac: -120.66
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 95.57, offset_x_cm for ac: -120.58
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 96.57, offset_x_cm for ac: -120.49
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 97.57, offset_x_cm for ac: -120.41
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 98.57, offset_x_cm for ac: -120.33
send offset to actuator, count:91, delta_loop_time: 10, offset_y_cm from origin: 99.57, offset_x_cm for ac: -120.25
send offset to actuator, count:92, delta_loop_time: 11, offset_y_cm from origin: 87.09, offset_x_cm for ac: -120.22
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 88.09, offset_x_cm for ac: -120.14
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 89.09, offset_x_cm for ac: -120.06
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 90.09, offset_x_cm for ac: -119.98
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 91.09, offset_x_cm for ac: -119.90
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 92.09, offset_x_cm for ac: -119.82
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 93.09, offset_x_cm for ac: -119.74
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 94.09, offset_x_cm for ac: -119.67
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 95.09, offset_x_cm for ac: -119.59
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 96.09, offset_x_cm for ac: -119.51
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 97.09, offset_x_cm for ac: -119.43
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 98.09, offset_x_cm for ac: -119.35
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 99.09, offset_x_cm for ac: -119.27
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 100.09, offset_x_cm for ac: -119.19
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 101.09, offset_x_cm for ac: -119.11
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 102.09, offset_x_cm for ac: -119.03
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 103.09, offset_x_cm for ac: -118.96
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 104.09, offset_x_cm for ac: -118.88
send offset to actuator, count:92, delta_loop_time: 10, offset_y_cm from origin: 105.09, offset_x_cm for ac: -118.80
send offset to actuator, count:93, delta_loop_time: 11, offset_y_cm from origin: 101.56, offset_x_cm for ac: -118.73
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 102.56, offset_x_cm for ac: -118.65
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 103.56, offset_x_cm for ac: -118.56
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 104.56, offset_x_cm for ac: -118.48
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 105.56, offset_x_cm for ac: -118.40
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 106.56, offset_x_cm for ac: -118.31
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 107.56, offset_x_cm for ac: -118.23
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 108.56, offset_x_cm for ac: -118.15
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 109.56, offset_x_cm for ac: -118.06
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 110.56, offset_x_cm for ac: -117.98
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 111.56, offset_x_cm for ac: -117.90
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 112.56, offset_x_cm for ac: -117.81
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 113.56, offset_x_cm for ac: -117.73
send offset to actuator, count:93, delta_loop_time: 10, offset_y_cm from origin: 114.56, offset_x_cm for ac: -117.65
send offset to actuator, count:94, delta_loop_time: 11, offset_y_cm from origin: 83.13, offset_x_cm for ac: -117.74
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 84.13, offset_x_cm for ac: -117.66
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 85.13, offset_x_cm for ac: -117.58
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 86.13, offset_x_cm for ac: -117.50
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 87.13, offset_x_cm for ac: -117.42
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 88.13, offset_x_cm for ac: -117.34
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 89.13, offset_x_cm for ac: -117.26
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 90.13, offset_x_cm for ac: -117.18
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 91.13, offset_x_cm for ac: -117.10
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 92.13, offset_x_cm for ac: -117.03
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 93.13, offset_x_cm for ac: -116.95
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 94.13, offset_x_cm for ac: -116.87
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 95.13, offset_x_cm for ac: -116.79
send offset to actuator, count:94, delta_loop_time: 10, offset_y_cm from origin: 96.13, offset_x_cm for ac: -116.71
send offset to actuator, count:95, delta_loop_time: 11, offset_y_cm from origin: 82.61, offset_x_cm for ac: -116.70
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 83.61, offset_x_cm for ac: -116.62
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 84.61, offset_x_cm for ac: -116.54
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 85.61, offset_x_cm for ac: -116.46
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 86.61, offset_x_cm for ac: -116.38
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 87.61, offset_x_cm for ac: -116.30
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 88.61, offset_x_cm for ac: -116.22
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 89.61, offset_x_cm for ac: -116.14
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 90.61, offset_x_cm for ac: -116.06
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 91.61, offset_x_cm for ac: -115.98
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 92.61, offset_x_cm for ac: -115.90
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 93.61, offset_x_cm for ac: -115.82
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 94.61, offset_x_cm for ac: -115.74
send offset to actuator, count:95, delta_loop_time: 10, offset_y_cm from origin: 95.61, offset_x_cm for ac: -115.66
send offset to actuator, count:96, delta_loop_time: 11, offset_y_cm from origin: 81.57, offset_x_cm for ac: -115.66
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 82.57, offset_x_cm for ac: -115.58
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 83.57, offset_x_cm for ac: -115.50
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 84.57, offset_x_cm for ac: -115.42
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 85.57, offset_x_cm for ac: -115.34
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 86.57, offset_x_cm for ac: -115.26
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 87.57, offset_x_cm for ac: -115.18
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 88.57, offset_x_cm for ac: -115.10
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 89.57, offset_x_cm for ac: -115.02
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 90.57, offset_x_cm for ac: -114.94
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 91.57, offset_x_cm for ac: -114.86
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 92.57, offset_x_cm for ac: -114.79
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 93.57, offset_x_cm for ac: -114.71
send offset to actuator, count:96, delta_loop_time: 10, offset_y_cm from origin: 94.57, offset_x_cm for ac: -114.63
send offset to actuator, count:97, delta_loop_time: 11, offset_y_cm from origin: 80.50, offset_x_cm for ac: -114.63
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 81.50, offset_x_cm for ac: -114.55
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 82.50, offset_x_cm for ac: -114.47
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 83.50, offset_x_cm for ac: -114.39
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 84.50, offset_x_cm for ac: -114.31
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 85.50, offset_x_cm for ac: -114.23
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 86.50, offset_x_cm for ac: -114.15
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 87.50, offset_x_cm for ac: -114.07
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 88.50, offset_x_cm for ac: -113.99
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 89.50, offset_x_cm for ac: -113.91
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 90.50, offset_x_cm for ac: -113.83
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 91.50, offset_x_cm for ac: -113.76
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 92.50, offset_x_cm for ac: -113.68
send offset to actuator, count:97, delta_loop_time: 10, offset_y_cm from origin: 93.50, offset_x_cm for ac: -113.60
send offset to actuator, count:98, delta_loop_time: 11, offset_y_cm from origin: 82.99, offset_x_cm for ac: -113.59
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 83.99, offset_x_cm for ac: -113.52
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 84.99, offset_x_cm for ac: -113.45
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 85.99, offset_x_cm for ac: -113.37
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 86.99, offset_x_cm for ac: -113.30
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 87.99, offset_x_cm for ac: -113.23
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 88.99, offset_x_cm for ac: -113.16
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 89.99, offset_x_cm for ac: -113.09
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 90.99, offset_x_cm for ac: -113.02
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 91.99, offset_x_cm for ac: -112.95
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 92.99, offset_x_cm for ac: -112.88
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 93.99, offset_x_cm for ac: -112.81
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 94.99, offset_x_cm for ac: -112.74
send offset to actuator, count:98, delta_loop_time: 10, offset_y_cm from origin: 95.99, offset_x_cm for ac: -112.67
send offset to actuator, count:99, delta_loop_time: 11, offset_y_cm from origin: 79.83, offset_x_cm for ac: -112.69
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 80.83, offset_x_cm for ac: -112.62
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 81.83, offset_x_cm for ac: -112.54
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 82.83, offset_x_cm for ac: -112.46
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 83.83, offset_x_cm for ac: -112.39
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 84.83, offset_x_cm for ac: -112.31
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 85.83, offset_x_cm for ac: -112.23
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 86.83, offset_x_cm for ac: -112.16
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 87.83, offset_x_cm for ac: -112.08
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 88.83, offset_x_cm for ac: -112.01
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 89.83, offset_x_cm for ac: -111.93
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 90.83, offset_x_cm for ac: -111.85
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 91.83, offset_x_cm for ac: -111.78
send offset to actuator, count:99, delta_loop_time: 10, offset_y_cm from origin: 92.83, offset_x_cm for ac: -111.70
send offset to actuator, count:100, delta_loop_time: 11, offset_y_cm from origin: 84.40, offset_x_cm for ac: -111.68
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 85.40, offset_x_cm for ac: -111.60
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 86.40, offset_x_cm for ac: -111.53
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 87.40, offset_x_cm for ac: -111.46
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 88.40, offset_x_cm for ac: -111.38
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 89.40, offset_x_cm for ac: -111.31
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 90.40, offset_x_cm for ac: -111.23
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 91.40, offset_x_cm for ac: -111.16
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 92.40, offset_x_cm for ac: -111.09
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 93.40, offset_x_cm for ac: -111.01
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 94.40, offset_x_cm for ac: -110.94
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 95.40, offset_x_cm for ac: -110.87
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 96.40, offset_x_cm for ac: -110.79
send offset to actuator, count:100, delta_loop_time: 10, offset_y_cm from origin: 97.40, offset_x_cm for ac: -110.72
send offset to actuator, count:101, delta_loop_time: 11, offset_y_cm from origin: 84.32, offset_x_cm for ac: -110.73
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 85.32, offset_x_cm for ac: -110.66
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 86.32, offset_x_cm for ac: -110.59
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 87.32, offset_x_cm for ac: -110.52
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 88.32, offset_x_cm for ac: -110.45
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 89.32, offset_x_cm for ac: -110.38
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 90.32, offset_x_cm for ac: -110.31
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 91.32, offset_x_cm for ac: -110.24
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 92.32, offset_x_cm for ac: -110.17
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 93.32, offset_x_cm for ac: -110.11
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 94.32, offset_x_cm for ac: -110.04
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 95.32, offset_x_cm for ac: -109.97
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 96.32, offset_x_cm for ac: -109.90
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 97.32, offset_x_cm for ac: -109.83
send offset to actuator, count:101, delta_loop_time: 10, offset_y_cm from origin: 98.32, offset_x_cm for ac: -109.76
send offset to actuator, count:102, delta_loop_time: 11, offset_y_cm from origin: 91.03, offset_x_cm for ac: -109.73
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 92.03, offset_x_cm for ac: -109.64
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 93.03, offset_x_cm for ac: -109.56
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 94.03, offset_x_cm for ac: -109.48
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 95.03, offset_x_cm for ac: -109.40
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 96.03, offset_x_cm for ac: -109.32
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 97.03, offset_x_cm for ac: -109.24
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 98.03, offset_x_cm for ac: -109.16
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 99.03, offset_x_cm for ac: -109.08
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 100.03, offset_x_cm for ac: -109.00
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 101.03, offset_x_cm for ac: -108.92
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 102.03, offset_x_cm for ac: -108.84
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 103.03, offset_x_cm for ac: -108.76
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 104.03, offset_x_cm for ac: -108.68
send offset to actuator, count:102, delta_loop_time: 10, offset_y_cm from origin: 105.03, offset_x_cm for ac: -108.60
send offset to actuator, count:103, delta_loop_time: 11, offset_y_cm from origin: 89.38, offset_x_cm for ac: -108.62
send offset to actuator, count:103, delta_loop_time: 10, offset_y_cm from origin: 90.38, offset_x_cm for ac: -108.54
send offset to actuator, count:103, delta_loop_time: 10, offset_y_cm from origin: 91.38, offset_x_cm for ac: -108.47
send offset to actuator, count:103, delta_loop_time: 10, offset_y_cm from origin: 92.38, offset_x_cm for ac: -108.39
