--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀824.00, hokan nasi offset_x_cm for ac: 0.00, offset_x_cm for ac: 0.00, filterd_offset_x_cm: 0.00
send offset to actuator, curr_params.slope: 0.00, curr_params.bias: 0.00, current_time_ms: 35846, curr_params.time_get_image: 0, offset_y_cm from origin: -2824.00, hokan nasi offset_x_cm for ac: 0.00, offset_x_cm for ac: 0.00, filterd_offset_x_cm: 0.00
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.46, current_time_ms: 50595, curr_params.time_get_image: 14550, offset_y_cm from origin: 40.10, hokan nasi offset_x_cm for ac: -47.96, offset_x_cm for ac: -47.51, filterd_offset_x_cm: -47.59
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.46, current_time_ms: 50607, curr_params.time_get_image: 14550, offset_y_cm from origin: 41.10, hokan nasi offset_x_cm for ac: -47.95, offset_x_cm for ac: -47.47, filterd_offset_x_cm: -47.55
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.46, current_time_ms: 50619, curr_params.time_get_image: 14550, offset_y_cm from origin: 42.10, hokan nasi offset_x_cm for ac: -47.95, offset_x_cm for ac: -47.44, filterd_offset_x_cm: -47.51
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50631, curr_params.time_get_image: 14790, offset_y_cm from origin: 25.83, hokan nasi offset_x_cm for ac: -47.91, offset_x_cm for ac: -47.88, filterd_offset_x_cm: -47.65
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50643, curr_params.time_get_image: 14790, offset_y_cm from origin: 26.83, hokan nasi offset_x_cm for ac: -47.95, offset_x_cm for ac: -47.90, filterd_offset_x_cm: -47.74
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50655, curr_params.time_get_image: 14790, offset_y_cm from origin: 27.83, hokan nasi offset_x_cm for ac: -47.99, offset_x_cm for ac: -47.92, filterd_offset_x_cm: -47.81
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50667, curr_params.time_get_image: 14790, offset_y_cm from origin: 28.83, hokan nasi offset_x_cm for ac: -48.02, offset_x_cm for ac: -47.93, filterd_offset_x_cm: -47.85
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50679, curr_params.time_get_image: 14790, offset_y_cm from origin: 30.83, hokan nasi offset_x_cm for ac: -48.05, offset_x_cm for ac: -47.91, filterd_offset_x_cm: -47.88
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50691, curr_params.time_get_image: 14790, offset_y_cm from origin: 31.83, hokan nasi offset_x_cm for ac: -48.08, offset_x_cm for ac: -47.91, filterd_offset_x_cm: -47.89
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50703, curr_params.time_get_image: 14790, offset_y_cm from origin: 33.83, hokan nasi offset_x_cm for ac: -48.10, offset_x_cm for ac: -47.89, filterd_offset_x_cm: -47.89
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50715, curr_params.time_get_image: 14790, offset_y_cm from origin: 34.83, hokan nasi offset_x_cm for ac: -48.12, offset_x_cm for ac: -47.88, filterd_offset_x_cm: -47.89
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50727, curr_params.time_get_image: 14790, offset_y_cm from origin: 35.83, hokan nasi offset_x_cm for ac: -48.14, offset_x_cm for ac: -47.87, filterd_offset_x_cm: -47.88
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50739, curr_params.time_get_image: 14790, offset_y_cm from origin: 37.83, hokan nasi offset_x_cm for ac: -48.15, offset_x_cm for ac: -47.84, filterd_offset_x_cm: -47.86
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50751, curr_params.time_get_image: 14790, offset_y_cm from origin: 38.83, hokan nasi offset_x_cm for ac: -48.16, offset_x_cm for ac: -47.82, filterd_offset_x_cm: -47.85
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50763, curr_params.time_get_image: 14790, offset_y_cm from origin: 40.83, hokan nasi offset_x_cm for ac: -48.17, offset_x_cm for ac: -47.79, filterd_offset_x_cm: -47.83
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50775, curr_params.time_get_image: 14790, offset_y_cm from origin: 41.83, hokan nasi offset_x_cm for ac: -48.18, offset_x_cm for ac: -47.77, filterd_offset_x_cm: -47.80
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50787, curr_params.time_get_image: 14790, offset_y_cm from origin: 43.83, hokan nasi offset_x_cm for ac: -48.19, offset_x_cm for ac: -47.73, filterd_offset_x_cm: -47.77
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50799, curr_params.time_get_image: 14790, offset_y_cm from origin: 44.83, hokan nasi offset_x_cm for ac: -48.19, offset_x_cm for ac: -47.71, filterd_offset_x_cm: -47.75
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50811, curr_params.time_get_image: 14790, offset_y_cm from origin: 46.83, hokan nasi offset_x_cm for ac: -48.20, offset_x_cm for ac: -47.66, filterd_offset_x_cm: -47.72
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50823, curr_params.time_get_image: 14790, offset_y_cm from origin: 47.83, hokan nasi offset_x_cm for ac: -48.20, offset_x_cm for ac: -47.64, filterd_offset_x_cm: -47.69
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50835, curr_params.time_get_image: 14790, offset_y_cm from origin: 49.83, hokan nasi offset_x_cm for ac: -48.21, offset_x_cm for ac: -47.60, filterd_offset_x_cm: -47.65
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50847, curr_params.time_get_image: 14790, offset_y_cm from origin: 50.83, hokan nasi offset_x_cm for ac: -48.21, offset_x_cm for ac: -47.57, filterd_offset_x_cm: -47.62
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50859, curr_params.time_get_image: 14790, offset_y_cm from origin: 52.83, hokan nasi offset_x_cm for ac: -48.21, offset_x_cm for ac: -47.53, filterd_offset_x_cm: -47.59
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50871, curr_params.time_get_image: 14790, offset_y_cm from origin: 54.83, hokan nasi offset_x_cm for ac: -48.21, offset_x_cm for ac: -47.48, filterd_offset_x_cm: -47.55
send offset to actuator, curr_params.slope: -0.03, curr_params.bias: -48.88, current_time_ms: 50883, curr_params.time_get_image: 14790, offset_y_cm from origin: 55.83, hokan nasi offset_x_cm for ac: -48.22, offset_x_cm for ac: -47.45, filterd_offset_x_cm: -47.51
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50895, curr_params.time_get_image: 15017, offset_y_cm from origin: 37.67, hokan nasi offset_x_cm for ac: -48.05, offset_x_cm for ac: -47.99, filterd_offset_x_cm: -47.70
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50907, curr_params.time_get_image: 15017, offset_y_cm from origin: 38.67, hokan nasi offset_x_cm for ac: -48.15, offset_x_cm for ac: -48.08, filterd_offset_x_cm: -47.83
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50919, curr_params.time_get_image: 15017, offset_y_cm from origin: 40.67, hokan nasi offset_x_cm for ac: -48.24, offset_x_cm for ac: -48.12, filterd_offset_x_cm: -47.94
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50931, curr_params.time_get_image: 15017, offset_y_cm from origin: 41.67, hokan nasi offset_x_cm for ac: -48.32, offset_x_cm for ac: -48.18, filterd_offset_x_cm: -48.03
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50943, curr_params.time_get_image: 15017, offset_y_cm from origin: 43.67, hokan nasi offset_x_cm for ac: -48.38, offset_x_cm for ac: -48.20, filterd_offset_x_cm: -48.09
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50955, curr_params.time_get_image: 15017, offset_y_cm from origin: 45.67, hokan nasi offset_x_cm for ac: -48.43, offset_x_cm for ac: -48.21, filterd_offset_x_cm: -48.14
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50967, curr_params.time_get_image: 15017, offset_y_cm from origin: 47.67, hokan nasi offset_x_cm for ac: -48.47, offset_x_cm for ac: -48.20, filterd_offset_x_cm: -48.16
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50979, curr_params.time_get_image: 15017, offset_y_cm from origin: 48.67, hokan nasi offset_x_cm for ac: -48.51, offset_x_cm for ac: -48.22, filterd_offset_x_cm: -48.18
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 50991, curr_params.time_get_image: 15017, offset_y_cm from origin: 50.67, hokan nasi offset_x_cm for ac: -48.54, offset_x_cm for ac: -48.20, filterd_offset_x_cm: -48.19
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51003, curr_params.time_get_image: 15017, offset_y_cm from origin: 52.67, hokan nasi offset_x_cm for ac: -48.56, offset_x_cm for ac: -48.18, filterd_offset_x_cm: -48.18
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51015, curr_params.time_get_image: 15017, offset_y_cm from origin: 54.67, hokan nasi offset_x_cm for ac: -48.58, offset_x_cm for ac: -48.15, filterd_offset_x_cm: -48.17
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51027, curr_params.time_get_image: 15017, offset_y_cm from origin: 55.67, hokan nasi offset_x_cm for ac: -48.59, offset_x_cm for ac: -48.14, filterd_offset_x_cm: -48.16
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51039, curr_params.time_get_image: 15017, offset_y_cm from origin: 57.67, hokan nasi offset_x_cm for ac: -48.61, offset_x_cm for ac: -48.11, filterd_offset_x_cm: -48.14
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51051, curr_params.time_get_image: 15017, offset_y_cm from origin: 59.67, hokan nasi offset_x_cm for ac: -48.62, offset_x_cm for ac: -48.07, filterd_offset_x_cm: -48.11
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51063, curr_params.time_get_image: 15017, offset_y_cm from origin: 61.67, hokan nasi offset_x_cm for ac: -48.63, offset_x_cm for ac: -48.03, filterd_offset_x_cm: -48.08
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51075, curr_params.time_get_image: 15017, offset_y_cm from origin: 63.67, hokan nasi offset_x_cm for ac: -48.63, offset_x_cm for ac: -47.99, filterd_offset_x_cm: -48.05
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51087, curr_params.time_get_image: 15017, offset_y_cm from origin: 65.67, hokan nasi offset_x_cm for ac: -48.64, offset_x_cm for ac: -47.95, filterd_offset_x_cm: -48.01
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51099, curr_params.time_get_image: 15017, offset_y_cm from origin: 67.67, hokan nasi offset_x_cm for ac: -48.64, offset_x_cm for ac: -47.90, filterd_offset_x_cm: -47.97
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51111, curr_params.time_get_image: 15017, offset_y_cm from origin: 68.67, hokan nasi offset_x_cm for ac: -48.65, offset_x_cm for ac: -47.88, filterd_offset_x_cm: -47.94
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51123, curr_params.time_get_image: 15017, offset_y_cm from origin: 70.67, hokan nasi offset_x_cm for ac: -48.65, offset_x_cm for ac: -47.84, filterd_offset_x_cm: -47.90
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -49.59, current_time_ms: 51135, curr_params.time_get_image: 15017, offset_y_cm from origin: 72.67, hokan nasi offset_x_cm for ac: -48.65, offset_x_cm for ac: -47.79, filterd_offset_x_cm: -47.86
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51147, curr_params.time_get_image: 15276, offset_y_cm from origin: 43.20, hokan nasi offset_x_cm for ac: -48.71, offset_x_cm for ac: -48.62, filterd_offset_x_cm: -48.16
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51159, curr_params.time_get_image: 15276, offset_y_cm from origin: 44.20, hokan nasi offset_x_cm for ac: -48.85, offset_x_cm for ac: -48.76, filterd_offset_x_cm: -48.37
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51171, curr_params.time_get_image: 15276, offset_y_cm from origin: 46.20, hokan nasi offset_x_cm for ac: -48.96, offset_x_cm for ac: -48.83, filterd_offset_x_cm: -48.55
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51183, curr_params.time_get_image: 15276, offset_y_cm from origin: 48.20, hokan nasi offset_x_cm for ac: -49.06, offset_x_cm for ac: -48.89, filterd_offset_x_cm: -48.68
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51195, curr_params.time_get_image: 15276, offset_y_cm from origin: 50.20, hokan nasi offset_x_cm for ac: -49.13, offset_x_cm for ac: -48.93, filterd_offset_x_cm: -48.77
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51207, curr_params.time_get_image: 15276, offset_y_cm from origin: 52.20, hokan nasi offset_x_cm for ac: -49.19, offset_x_cm for ac: -48.95, filterd_offset_x_cm: -48.84
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51219, curr_params.time_get_image: 15276, offset_y_cm from origin: 54.20, hokan nasi offset_x_cm for ac: -49.24, offset_x_cm for ac: -48.96, filterd_offset_x_cm: -48.88
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51231, curr_params.time_get_image: 15276, offset_y_cm from origin: 56.20, hokan nasi offset_x_cm for ac: -49.28, offset_x_cm for ac: -48.96, filterd_offset_x_cm: -48.91
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51243, curr_params.time_get_image: 15276, offset_y_cm from origin: 58.20, hokan nasi offset_x_cm for ac: -49.31, offset_x_cm for ac: -48.94, filterd_offset_x_cm: -48.92
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51255, curr_params.time_get_image: 15276, offset_y_cm from origin: 60.20, hokan nasi offset_x_cm for ac: -49.34, offset_x_cm for ac: -48.93, filterd_offset_x_cm: -48.92
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51267, curr_params.time_get_image: 15276, offset_y_cm from origin: 62.20, hokan nasi offset_x_cm for ac: -49.36, offset_x_cm for ac: -48.90, filterd_offset_x_cm: -48.92
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51279, curr_params.time_get_image: 15276, offset_y_cm from origin: 64.20, hokan nasi offset_x_cm for ac: -49.37, offset_x_cm for ac: -48.87, filterd_offset_x_cm: -48.90
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51291, curr_params.time_get_image: 15276, offset_y_cm from origin: 66.20, hokan nasi offset_x_cm for ac: -49.39, offset_x_cm for ac: -48.84, filterd_offset_x_cm: -48.88
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51303, curr_params.time_get_image: 15276, offset_y_cm from origin: 68.20, hokan nasi offset_x_cm for ac: -49.40, offset_x_cm for ac: -48.81, filterd_offset_x_cm: -48.85
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51315, curr_params.time_get_image: 15276, offset_y_cm from origin: 71.20, hokan nasi offset_x_cm for ac: -49.40, offset_x_cm for ac: -48.75, filterd_offset_x_cm: -48.81
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51327, curr_params.time_get_image: 15276, offset_y_cm from origin: 73.20, hokan nasi offset_x_cm for ac: -49.41, offset_x_cm for ac: -48.71, filterd_offset_x_cm: -48.77
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51339, curr_params.time_get_image: 15276, offset_y_cm from origin: 75.20, hokan nasi offset_x_cm for ac: -49.42, offset_x_cm for ac: -48.67, filterd_offset_x_cm: -48.73
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51351, curr_params.time_get_image: 15276, offset_y_cm from origin: 77.20, hokan nasi offset_x_cm for ac: -49.42, offset_x_cm for ac: -48.63, filterd_offset_x_cm: -48.69
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -50.44, current_time_ms: 51363, curr_params.time_get_image: 15276, offset_y_cm from origin: 79.20, hokan nasi offset_x_cm for ac: -49.42, offset_x_cm for ac: -48.58, filterd_offset_x_cm: -48.65
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -47.23, current_time_ms: 51375, curr_params.time_get_image: 15526, offset_y_cm from origin: 45.90, hokan nasi offset_x_cm for ac: -48.68, offset_x_cm for ac: -49.00, filterd_offset_x_cm: -48.79
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -47.23, current_time_ms: 51387, curr_params.time_get_image: 15526, offset_y_cm from origin: 47.90, hokan nasi offset_x_cm for ac: -48.23, offset_x_cm for ac: -48.40, filterd_offset_x_cm: -48.65
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -47.23, current_time_ms: 51399, curr_params.time_get_image: 15526, offset_y_cm from origin: 49.90, hokan nasi offset_x_cm for ac: -47.83, offset_x_cm for ac: -47.94, filterd_offset_x_cm: -48.38
send offset to actuator, curr_params.slope: -0.02, curr_params.bias: -47.23, current_time_ms: 51411, curr_params.time_get_image: 15526, offset_y_cm from origin: 51.90, hokan nasi offset_x_cm for ac: -47.53, offset_x_cm for ac: -47.55, filterd_offset_x_cm: -48.07
