--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀ime_ms: 52259, curr_params.time_get_image: 48488, offset_y_cm from origin: -0.51, offset_x_cm for ac: -24.20, filterd_offset_x_cm: -24.20
send offset to actuator, current_time_ms: 74303, curr_params.time_get_image: 4788, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.10, filterd_offset_x_cm: -2.09
send offset to actuator, current_time_ms: 74314, curr_params.time_get_image: 4788, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.10, filterd_offset_x_cm: -2.10
send offset to actuator, current_time_ms: 74325, curr_params.time_get_image: 4788, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.10, filterd_offset_x_cm: -2.10
send offset to actuator, current_time_ms: 74336, curr_params.time_get_image: 4788, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.11, filterd_offset_x_cm: -2.10
send offset to actuator, current_time_ms: 74347, curr_params.time_get_image: 4788, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.11, filterd_offset_x_cm: -2.10
send offset to actuator, current_time_ms: 74358, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.11, filterd_offset_x_cm: -2.11
send offset to actuator, current_time_ms: 74369, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.11, filterd_offset_x_cm: -2.11
send offset to actuator, current_time_ms: 74380, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.12, filterd_offset_x_cm: -2.11
send offset to actuator, current_time_ms: 74391, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.12, filterd_offset_x_cm: -2.12
send offset to actuator, current_time_ms: 74402, curr_params.time_get_image: 5056, offset_y_cm from origin: 0.00, offset_x_cm for ac: -2.12, filterd_offset_x_cm: -2.12
